Type,Value,Days,Delay
Total,Total,42,NOTICE_SYMPTOMS
Race,AFRICAN_AMERICAN,42,NOTICE_SYMPTOMS
Race,WHITE,44,NOTICE_SYMPTOMS
HealthInsurance,COVERED_BY_HEALTH_INSURANCE,42,NOTICE_SYMPTOMS
HealthInsurance,NOT_COVERED_BY_HEALTH_INSURANCE,45,NOTICE_SYMPTOMS
Total,Total,37,INFERRING_ILLNESS
Race,AFRICAN_AMERICAN,39,INFERRING_ILLNESS
Race,WHITE,32,INFERRING_ILLNESS
HealthInsurance,COVERED_BY_HEALTH_INSURANCE,33,INFERRING_ILLNESS
HealthInsurance,NOT_COVERED_BY_HEALTH_INSURANCE,57,INFERRING_ILLNESS
Total,Total,133,DECIDE_TO_SEEK_MEDICAL_ATTENTION
Race,AFRICAN_AMERICAN,132,DECIDE_TO_SEEK_MEDICAL_ATTENTION
Race,WHITE,134,DECIDE_TO_SEEK_MEDICAL_ATTENTION
HealthInsurance,COVERED_BY_HEALTH_INSURANCE,121,DECIDE_TO_SEEK_MEDICAL_ATTENTION
HealthInsurance,NOT_COVERED_BY_HEALTH_INSURANCE,208,DECIDE_TO_SEEK_MEDICAL_ATTENTION
Total,Total,51,SCHEDULE_DOCTOR_APPOINTMENT
Race,AFRICAN_AMERICAN,53,SCHEDULE_DOCTOR_APPOINTMENT
Race,WHITE,46,SCHEDULE_DOCTOR_APPOINTMENT
HealthInsurance,COVERED_BY_HEALTH_INSURANCE,47,SCHEDULE_DOCTOR_APPOINTMENT
HealthInsurance,NOT_COVERED_BY_HEALTH_INSURANCE,80,SCHEDULE_DOCTOR_APPOINTMENT
Total,Total,32,DETERMINE_SCREENING_NEED
Race,AFRICAN_AMERICAN,32,DETERMINE_SCREENING_NEED
Race,WHITE,30,DETERMINE_SCREENING_NEED
HealthInsurance,COVERED_BY_HEALTH_INSURANCE,30,DETERMINE_SCREENING_NEED
HealthInsurance,NOT_COVERED_BY_HEALTH_INSURANCE,46,DETERMINE_SCREENING_NEED
