Type,Value,Days,Delay
Total,Total,25,NOTICE_SYMPTOMS
Race,AFRICAN_AMERICAN,25,NOTICE_SYMPTOMS
Race,WHITE,27,NOTICE_SYMPTOMS
HealthInsurance,COVERED_BY_HEALTH_INSURANCE,26,NOTICE_SYMPTOMS
HealthInsurance,NOT_COVERED_BY_HEALTH_INSURANCE,19,NOTICE_SYMPTOMS
Total,Total,42,INFERRING_ILLNESS
Race,AFRICAN_AMERICAN,40,INFERRING_ILLNESS
Race,WHITE,45,INFERRING_ILLNESS
HealthInsurance,COVERED_BY_HEALTH_INSURANCE,35,INFERRING_ILLNESS
HealthInsurance,NOT_COVERED_BY_HEALTH_INSURANCE,78,INFERRING_ILLNESS
Total,Total,87,DECIDE_TO_SEEK_MEDICAL_ATTENTION
Race,AFRICAN_AMERICAN,87,DECIDE_TO_SEEK_MEDICAL_ATTENTION
Race,WHITE,85,DECIDE_TO_SEEK_MEDICAL_ATTENTION
HealthInsurance,COVERED_BY_HEALTH_INSURANCE,73,DECIDE_TO_SEEK_MEDICAL_ATTENTION
HealthInsurance,NOT_COVERED_BY_HEALTH_INSURANCE,168,DECIDE_TO_SEEK_MEDICAL_ATTENTION
Total,Total,33,SCHEDULE_DOCTOR_APPOINTMENT
Race,AFRICAN_AMERICAN,33,SCHEDULE_DOCTOR_APPOINTMENT
Race,WHITE,32,SCHEDULE_DOCTOR_APPOINTMENT
HealthInsurance,COVERED_BY_HEALTH_INSURANCE,32,SCHEDULE_DOCTOR_APPOINTMENT
HealthInsurance,NOT_COVERED_BY_HEALTH_INSURANCE,41,SCHEDULE_DOCTOR_APPOINTMENT
Total,Total,17,DETERMINE_SCREENING_NEED
Race,AFRICAN_AMERICAN,18,DETERMINE_SCREENING_NEED
Race,WHITE,16,DETERMINE_SCREENING_NEED
HealthInsurance,COVERED_BY_HEALTH_INSURANCE,15,DETERMINE_SCREENING_NEED
HealthInsurance,NOT_COVERED_BY_HEALTH_INSURANCE,31,DETERMINE_SCREENING_NEED
