Type,Value,Days,Delay
Total,Total,35,NOTICE_SYMPTOMS
Race,AFRICAN_AMERICAN,37,NOTICE_SYMPTOMS
Race,WHITE,29,NOTICE_SYMPTOMS
HealthInsurance,COVERED_BY_HEALTH_INSURANCE,33,NOTICE_SYMPTOMS
HealthInsurance,NOT_COVERED_BY_HEALTH_INSURANCE,46,NOTICE_SYMPTOMS
Total,Total,35,INFERRING_ILLNESS
Race,AFRICAN_AMERICAN,36,INFERRING_ILLNESS
Race,WHITE,32,INFERRING_ILLNESS
HealthInsurance,COVERED_BY_HEALTH_INSURANCE,30,INFERRING_ILLNESS
HealthInsurance,NOT_COVERED_BY_HEALTH_INSURANCE,64,INFERRING_ILLNESS
Total,Total,116,DECIDE_TO_SEEK_MEDICAL_ATTENTION
Race,AFRICAN_AMERICAN,110,DECIDE_TO_SEEK_MEDICAL_ATTENTION
Race,WHITE,133,DECIDE_TO_SEEK_MEDICAL_ATTENTION
HealthInsurance,COVERED_BY_HEALTH_INSURANCE,102,DECIDE_TO_SEEK_MEDICAL_ATTENTION
HealthInsurance,NOT_COVERED_BY_HEALTH_INSURANCE,218,DECIDE_TO_SEEK_MEDICAL_ATTENTION
Total,Total,47,SCHEDULE_DOCTOR_APPOINTMENT
Race,AFRICAN_AMERICAN,46,SCHEDULE_DOCTOR_APPOINTMENT
Race,WHITE,51,SCHEDULE_DOCTOR_APPOINTMENT
HealthInsurance,COVERED_BY_HEALTH_INSURANCE,44,SCHEDULE_DOCTOR_APPOINTMENT
HealthInsurance,NOT_COVERED_BY_HEALTH_INSURANCE,74,SCHEDULE_DOCTOR_APPOINTMENT
Total,Total,21,DETERMINE_SCREENING_NEED
Race,AFRICAN_AMERICAN,21,DETERMINE_SCREENING_NEED
Race,WHITE,21,DETERMINE_SCREENING_NEED
HealthInsurance,COVERED_BY_HEALTH_INSURANCE,19,DETERMINE_SCREENING_NEED
HealthInsurance,NOT_COVERED_BY_HEALTH_INSURANCE,33,DETERMINE_SCREENING_NEED
