Type,Value,Days,Delay
Total,Total,24,NOTICE_SYMPTOMS
Race,AFRICAN_AMERICAN,25,NOTICE_SYMPTOMS
Race,WHITE,22,NOTICE_SYMPTOMS
HealthInsurance,COVERED_BY_HEALTH_INSURANCE,24,NOTICE_SYMPTOMS
HealthInsurance,NOT_COVERED_BY_HEALTH_INSURANCE,22,NOTICE_SYMPTOMS
Total,Total,40,INFERRING_ILLNESS
Race,AFRICAN_AMERICAN,38,INFERRING_ILLNESS
Race,WHITE,46,INFERRING_ILLNESS
HealthInsurance,COVERED_BY_HEALTH_INSURANCE,32,INFERRING_ILLNESS
HealthInsurance,NOT_COVERED_BY_HEALTH_INSURANCE,83,INFERRING_ILLNESS
Total,Total,98,DECIDE_TO_SEEK_MEDICAL_ATTENTION
Race,AFRICAN_AMERICAN,96,DECIDE_TO_SEEK_MEDICAL_ATTENTION
Race,WHITE,102,DECIDE_TO_SEEK_MEDICAL_ATTENTION
HealthInsurance,COVERED_BY_HEALTH_INSURANCE,92,DECIDE_TO_SEEK_MEDICAL_ATTENTION
HealthInsurance,NOT_COVERED_BY_HEALTH_INSURANCE,131,DECIDE_TO_SEEK_MEDICAL_ATTENTION
Total,Total,32,SCHEDULE_DOCTOR_APPOINTMENT
Race,AFRICAN_AMERICAN,33,SCHEDULE_DOCTOR_APPOINTMENT
Race,WHITE,28,SCHEDULE_DOCTOR_APPOINTMENT
HealthInsurance,COVERED_BY_HEALTH_INSURANCE,27,SCHEDULE_DOCTOR_APPOINTMENT
HealthInsurance,NOT_COVERED_BY_HEALTH_INSURANCE,61,SCHEDULE_DOCTOR_APPOINTMENT
Total,Total,16,DETERMINE_SCREENING_NEED
Race,AFRICAN_AMERICAN,17,DETERMINE_SCREENING_NEED
Race,WHITE,15,DETERMINE_SCREENING_NEED
HealthInsurance,COVERED_BY_HEALTH_INSURANCE,15,DETERMINE_SCREENING_NEED
HealthInsurance,NOT_COVERED_BY_HEALTH_INSURANCE,25,DETERMINE_SCREENING_NEED
