Type,Value,Days,Delay
Total,Total,52,NOTICE_SYMPTOMS
Race,AFRICAN_AMERICAN,53,NOTICE_SYMPTOMS
Race,WHITE,50,NOTICE_SYMPTOMS
HealthInsurance,COVERED_BY_HEALTH_INSURANCE,53,NOTICE_SYMPTOMS
HealthInsurance,NOT_COVERED_BY_HEALTH_INSURANCE,50,NOTICE_SYMPTOMS
Total,Total,40,INFERRING_ILLNESS
Race,AFRICAN_AMERICAN,40,INFERRING_ILLNESS
Race,WHITE,40,INFERRING_ILLNESS
HealthInsurance,COVERED_BY_HEALTH_INSURANCE,34,INFERRING_ILLNESS
HealthInsurance,NOT_COVERED_BY_HEALTH_INSURANCE,69,INFERRING_ILLNESS
Total,Total,166,DECIDE_TO_SEEK_MEDICAL_ATTENTION
Race,AFRICAN_AMERICAN,173,DECIDE_TO_SEEK_MEDICAL_ATTENTION
Race,WHITE,151,DECIDE_TO_SEEK_MEDICAL_ATTENTION
HealthInsurance,COVERED_BY_HEALTH_INSURANCE,152,DECIDE_TO_SEEK_MEDICAL_ATTENTION
HealthInsurance,NOT_COVERED_BY_HEALTH_INSURANCE,250,DECIDE_TO_SEEK_MEDICAL_ATTENTION
Total,Total,62,SCHEDULE_DOCTOR_APPOINTMENT
Race,AFRICAN_AMERICAN,60,SCHEDULE_DOCTOR_APPOINTMENT
Race,WHITE,66,SCHEDULE_DOCTOR_APPOINTMENT
HealthInsurance,COVERED_BY_HEALTH_INSURANCE,58,SCHEDULE_DOCTOR_APPOINTMENT
HealthInsurance,NOT_COVERED_BY_HEALTH_INSURANCE,85,SCHEDULE_DOCTOR_APPOINTMENT
Total,Total,31,DETERMINE_SCREENING_NEED
Race,AFRICAN_AMERICAN,32,DETERMINE_SCREENING_NEED
Race,WHITE,29,DETERMINE_SCREENING_NEED
HealthInsurance,COVERED_BY_HEALTH_INSURANCE,26,DETERMINE_SCREENING_NEED
HealthInsurance,NOT_COVERED_BY_HEALTH_INSURANCE,60,DETERMINE_SCREENING_NEED
