POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
411,123,115,66,7,2,99299
405,122,115,68,4,5,99304
400,124,114,67,4,5,99309
387,132,112,70,3,6,99313
384,135,108,71,4,6,99315
383,133,110,71,4,6,99316
378,136,110,68,5,8,99318
370,138,110,66,6,9,99324
366,143,109,66,7,9,99323
362,143,111,64,8,9,99326
359,145,111,64,8,9,99327
358,143,111,65,8,9,99329
357,145,111,64,8,9,99329
359,145,108,65,6,12,99328
356,149,109,63,7,13,99326
355,149,107,61,8,13,99330
349,148,105,60,8,14,99339
341,150,103,60,9,14,99346
329,154,104,59,10,14,99353
329,157,102,59,10,14,99352
328,156,102,57,9,15,99356
326,156,104,57,9,15,99356
319,159,105,56,7,18,99359
314,160,104,58,5,20,99362
309,162,104,58,5,20,99365
305,164,104,58,5,20,99367
303,164,103,57,6,20,99370
301,160,104,56,6,21,99375
291,157,105,55,4,23,99388
290,156,105,55,4,23,99390
291,152,108,54,5,23,99390
287,155,106,53,6,23,99393
292,153,103,51,6,24,99394
290,154,103,49,7,24,99396
292,152,97,51,7,24,99400
290,151,98,51,7,24,99402
287,151,98,51,7,24,99405
280,154,99,50,5,27,99408
280,154,99,50,5,27,99408
276,156,99,51,5,28,99408
270,162,99,51,5,28,99408
268,162,98,51,4,30,99410
268,162,98,49,5,31,99410
268,163,100,48,5,31,99408
264,164,99,48,5,31,99412
259,168,98,49,4,32,99413
254,170,99,48,3,34,99415
255,165,99,50,3,34,99417
249,168,97,51,3,34,99421
248,165,100,51,2,35,99422
248,167,100,49,2,36,99421
247,167,99,49,3,36,99422
247,167,100,49,2,37,99421
247,165,96,51,2,37,99425
247,163,97,49,4,37,99426
246,162,96,51,4,37,99427
245,160,96,50,4,37,99431
243,159,96,50,4,37,99434
241,159,93,51,3,38,99438
240,157,94,49,3,38,99442
236,156,93,49,4,38,99447
236,156,93,47,6,39,99446
235,155,92,47,7,39,99448
235,156,91,47,8,39,99447
232,155,91,48,7,40,99450
230,155,92,47,8,40,99451
227,152,91,45,9,40,99459
226,149,92,43,9,41,99463
228,150,91,43,8,42,99461
225,146,93,43,9,42,99465
222,144,93,44,7,44,99469
224,140,93,45,5,46,99470
222,133,98,45,5,46,99474
219,133,97,44,5,47,99478
214,138,97,43,3,49,99479
211,140,99,41,5,49,99478
208,135,97,42,6,49,99486
208,135,95,42,6,49,99488
206,134,96,41,7,49,99490
206,132,94,40,7,49,99495
204,131,94,39,7,49,99499
205,128,96,39,7,49,99499
208,127,96,41,5,51,99495
210,127,96,41,4,52,99493
208,126,98,41,5,52,99493
211,124,100,41,3,54,99490
214,123,100,41,2,55,99488
215,122,99,40,3,55,99489
214,120,99,41,3,55,99491
214,120,99,42,3,55,99490
207,121,100,43,2,56,99494
204,114,105,43,2,56,99499
204,113,105,42,3,56,99500
204,112,107,42,3,56,99499
205,109,109,41,2,57,99500
204,111,106,41,2,57,99502
202,110,107,41,2,57,99504
199,109,104,42,2,57,99510
197,107,105,42,2,57,99513
198,107,105,40,2,57,99514
195,109,106,39,2,57,99515
195,108,106,39,2,57,99516
195,107,108,38,2,57,99516
190,109,107,40,2,57,99518
192,105,109,41,2,57,99517
194,103,110,41,2,57,99516
197,104,110,41,2,57,99512
196,102,108,43,1,58,99515
195,96,112,43,1,58,99518
194,95,109,45,1,58,99521
195,93,111,44,1,58,99521
193,94,107,43,2,58,99526
197,94,105,42,4,58,99523
201,94,105,41,4,58,99520
202,93,105,41,4,58,99520
203,93,105,41,4,58,99519
200,95,105,41,4,58,99520
199,94,104,41,3,59,99523
202,92,103,42,1,61,99522
202,92,103,42,1,61,99522
203,91,104,41,2,61,99521
208,89,99,42,2,61,99522
208,87,99,42,2,61,99524
213,86,96,42,3,61,99522
214,86,96,42,3,61,99521
216,86,96,42,3,61,99519
215,85,97,42,2,62,99520
216,87,97,42,2,62,99517
218,87,97,42,2,62,99515
218,87,95,40,4,62,99517
