Type,Value,Days,Delay
Total,Total,40,NOTICE_SYMPTOMS
Race,AFRICAN_AMERICAN,41,NOTICE_SYMPTOMS
Race,WHITE,38,NOTICE_SYMPTOMS
HealthInsurance,COVERED_BY_HEALTH_INSURANCE,37,NOTICE_SYMPTOMS
HealthInsurance,NOT_COVERED_BY_HEALTH_INSURANCE,59,NOTICE_SYMPTOMS
Total,Total,38,INFERRING_ILLNESS
Race,AFRICAN_AMERICAN,39,INFERRING_ILLNESS
Race,WHITE,36,INFERRING_ILLNESS
HealthInsurance,COVERED_BY_HEALTH_INSURANCE,33,INFERRING_ILLNESS
HealthInsurance,NOT_COVERED_BY_HEALTH_INSURANCE,75,INFERRING_ILLNESS
Total,Total,110,DECIDE_TO_SEEK_MEDICAL_ATTENTION
Race,AFRICAN_AMERICAN,115,DECIDE_TO_SEEK_MEDICAL_ATTENTION
Race,WHITE,100,DECIDE_TO_SEEK_MEDICAL_ATTENTION
HealthInsurance,COVERED_BY_HEALTH_INSURANCE,96,DECIDE_TO_SEEK_MEDICAL_ATTENTION
HealthInsurance,NOT_COVERED_BY_HEALTH_INSURANCE,214,DECIDE_TO_SEEK_MEDICAL_ATTENTION
Total,Total,44,SCHEDULE_DOCTOR_APPOINTMENT
Race,AFRICAN_AMERICAN,44,SCHEDULE_DOCTOR_APPOINTMENT
Race,WHITE,46,SCHEDULE_DOCTOR_APPOINTMENT
HealthInsurance,COVERED_BY_HEALTH_INSURANCE,38,SCHEDULE_DOCTOR_APPOINTMENT
HealthInsurance,NOT_COVERED_BY_HEALTH_INSURANCE,93,SCHEDULE_DOCTOR_APPOINTMENT
Total,Total,22,DETERMINE_SCREENING_NEED
Race,AFRICAN_AMERICAN,22,DETERMINE_SCREENING_NEED
Race,WHITE,23,DETERMINE_SCREENING_NEED
HealthInsurance,COVERED_BY_HEALTH_INSURANCE,19,DETERMINE_SCREENING_NEED
HealthInsurance,NOT_COVERED_BY_HEALTH_INSURANCE,46,DETERMINE_SCREENING_NEED
