Type,Value,Days,Delay
Total,Total,37,NOTICE_SYMPTOMS
Race,AFRICAN_AMERICAN,38,NOTICE_SYMPTOMS
Race,WHITE,33,NOTICE_SYMPTOMS
HealthInsurance,COVERED_BY_HEALTH_INSURANCE,38,NOTICE_SYMPTOMS
HealthInsurance,NOT_COVERED_BY_HEALTH_INSURANCE,32,NOTICE_SYMPTOMS
Total,Total,41,INFERRING_ILLNESS
Race,AFRICAN_AMERICAN,41,INFERRING_ILLNESS
Race,WHITE,42,INFERRING_ILLNESS
HealthInsurance,COVERED_BY_HEALTH_INSURANCE,38,INFERRING_ILLNESS
HealthInsurance,NOT_COVERED_BY_HEALTH_INSURANCE,63,INFERRING_ILLNESS
Total,Total,116,DECIDE_TO_SEEK_MEDICAL_ATTENTION
Race,AFRICAN_AMERICAN,125,DECIDE_TO_SEEK_MEDICAL_ATTENTION
Race,WHITE,94,DECIDE_TO_SEEK_MEDICAL_ATTENTION
HealthInsurance,COVERED_BY_HEALTH_INSURANCE,107,DECIDE_TO_SEEK_MEDICAL_ATTENTION
HealthInsurance,NOT_COVERED_BY_HEALTH_INSURANCE,173,DECIDE_TO_SEEK_MEDICAL_ATTENTION
Total,Total,49,SCHEDULE_DOCTOR_APPOINTMENT
Race,AFRICAN_AMERICAN,55,SCHEDULE_DOCTOR_APPOINTMENT
Race,WHITE,36,SCHEDULE_DOCTOR_APPOINTMENT
HealthInsurance,COVERED_BY_HEALTH_INSURANCE,44,SCHEDULE_DOCTOR_APPOINTMENT
HealthInsurance,NOT_COVERED_BY_HEALTH_INSURANCE,82,SCHEDULE_DOCTOR_APPOINTMENT
Total,Total,24,DETERMINE_SCREENING_NEED
Race,AFRICAN_AMERICAN,23,DETERMINE_SCREENING_NEED
Race,WHITE,26,DETERMINE_SCREENING_NEED
HealthInsurance,COVERED_BY_HEALTH_INSURANCE,22,DETERMINE_SCREENING_NEED
HealthInsurance,NOT_COVERED_BY_HEALTH_INSURANCE,38,DETERMINE_SCREENING_NEED
