Type,Value,Days,Delay
Total,Total,37,NOTICE_SYMPTOMS
Race,AFRICAN_AMERICAN,38,NOTICE_SYMPTOMS
Race,WHITE,35,NOTICE_SYMPTOMS
HealthInsurance,COVERED_BY_HEALTH_INSURANCE,36,NOTICE_SYMPTOMS
HealthInsurance,NOT_COVERED_BY_HEALTH_INSURANCE,49,NOTICE_SYMPTOMS
Total,Total,38,INFERRING_ILLNESS
Race,AFRICAN_AMERICAN,36,INFERRING_ILLNESS
Race,WHITE,43,INFERRING_ILLNESS
HealthInsurance,COVERED_BY_HEALTH_INSURANCE,34,INFERRING_ILLNESS
HealthInsurance,NOT_COVERED_BY_HEALTH_INSURANCE,62,INFERRING_ILLNESS
Total,Total,132,DECIDE_TO_SEEK_MEDICAL_ATTENTION
Race,AFRICAN_AMERICAN,135,DECIDE_TO_SEEK_MEDICAL_ATTENTION
Race,WHITE,124,DECIDE_TO_SEEK_MEDICAL_ATTENTION
HealthInsurance,COVERED_BY_HEALTH_INSURANCE,124,DECIDE_TO_SEEK_MEDICAL_ATTENTION
HealthInsurance,NOT_COVERED_BY_HEALTH_INSURANCE,185,DECIDE_TO_SEEK_MEDICAL_ATTENTION
Total,Total,50,SCHEDULE_DOCTOR_APPOINTMENT
Race,AFRICAN_AMERICAN,46,SCHEDULE_DOCTOR_APPOINTMENT
Race,WHITE,59,SCHEDULE_DOCTOR_APPOINTMENT
HealthInsurance,COVERED_BY_HEALTH_INSURANCE,49,SCHEDULE_DOCTOR_APPOINTMENT
HealthInsurance,NOT_COVERED_BY_HEALTH_INSURANCE,59,SCHEDULE_DOCTOR_APPOINTMENT
Total,Total,26,DETERMINE_SCREENING_NEED
Race,AFRICAN_AMERICAN,26,DETERMINE_SCREENING_NEED
Race,WHITE,28,DETERMINE_SCREENING_NEED
HealthInsurance,COVERED_BY_HEALTH_INSURANCE,23,DETERMINE_SCREENING_NEED
HealthInsurance,NOT_COVERED_BY_HEALTH_INSURANCE,53,DETERMINE_SCREENING_NEED
