Type,Value,Days,Delay
Total,Total,50,NOTICE_SYMPTOMS
Race,AFRICAN_AMERICAN,52,NOTICE_SYMPTOMS
Race,WHITE,45,NOTICE_SYMPTOMS
HealthInsurance,COVERED_BY_HEALTH_INSURANCE,50,NOTICE_SYMPTOMS
HealthInsurance,NOT_COVERED_BY_HEALTH_INSURANCE,48,NOTICE_SYMPTOMS
Total,Total,41,INFERRING_ILLNESS
Race,AFRICAN_AMERICAN,40,INFERRING_ILLNESS
Race,WHITE,46,INFERRING_ILLNESS
HealthInsurance,COVERED_BY_HEALTH_INSURANCE,35,INFERRING_ILLNESS
HealthInsurance,NOT_COVERED_BY_HEALTH_INSURANCE,82,INFERRING_ILLNESS
Total,Total,164,DECIDE_TO_SEEK_MEDICAL_ATTENTION
Race,AFRICAN_AMERICAN,170,DECIDE_TO_SEEK_MEDICAL_ATTENTION
Race,WHITE,147,DECIDE_TO_SEEK_MEDICAL_ATTENTION
HealthInsurance,COVERED_BY_HEALTH_INSURANCE,148,DECIDE_TO_SEEK_MEDICAL_ATTENTION
HealthInsurance,NOT_COVERED_BY_HEALTH_INSURANCE,284,DECIDE_TO_SEEK_MEDICAL_ATTENTION
Total,Total,62,SCHEDULE_DOCTOR_APPOINTMENT
Race,AFRICAN_AMERICAN,59,SCHEDULE_DOCTOR_APPOINTMENT
Race,WHITE,70,SCHEDULE_DOCTOR_APPOINTMENT
HealthInsurance,COVERED_BY_HEALTH_INSURANCE,59,SCHEDULE_DOCTOR_APPOINTMENT
HealthInsurance,NOT_COVERED_BY_HEALTH_INSURANCE,90,SCHEDULE_DOCTOR_APPOINTMENT
Total,Total,29,DETERMINE_SCREENING_NEED
Race,AFRICAN_AMERICAN,28,DETERMINE_SCREENING_NEED
Race,WHITE,30,DETERMINE_SCREENING_NEED
HealthInsurance,COVERED_BY_HEALTH_INSURANCE,26,DETERMINE_SCREENING_NEED
HealthInsurance,NOT_COVERED_BY_HEALTH_INSURANCE,48,DETERMINE_SCREENING_NEED
